date,1332 JT,1333 JT,1605 JT,1721 JT,1801 JT,1802 JT,1803 JT,1808 JT,1812 JT,1925 JT,1928 JT,1963 JT,2002 JT,2269 JT,2282 JT,2432 JT,2501 JT,2502 JT,2503 JT,2531 JT,2768 JT,2801 JT,2802 JT,2871 JT,2914 JT,3086 JT,3099 JT,3101 JT,3103 JT,3105 JT,3289 JT,3382 JT,3401 JT,3402 JT,3405 JT,3407 JT,3436 JT,3861 JT,3863 JT,4004 JT,4005 JT,4021 JT,4042 JT,4043 JT,4061 JT,4063 JT,4151 JT,4183 JT,4188 JT,4208 JT,4324 JT,4452 JT,4502 JT,4503 JT,4506 JT,4507 JT,4519 JT,4523 JT,4543 JT,4568 JT,4689 JT,4704 JT,4901 JT,4902 JT,4911 JT,5020 JT,5101 JT,5108 JT,5201 JT,5202 JT,5214 JT,5232 JT,5233 JT,5301 JT,5332 JT,5333 JT,5401 JT,5406 JT,5411 JT,5541 JT,5631 JT,5703 JT,5706 JT,5707 JT,5711 JT,5713 JT,5714 JT,5801 JT,5802 JT,5803 JT,5901 JT,6103 JT,6113 JT,6301 JT,6302 JT,6305 JT,6326 JT,6361 JT,6367 JT,6471 JT,6472 JT,6473 JT,6479 JT,6501 JT,6503 JT,6504 JT,6506 JT,6674 JT,6701 JT,6702 JT,6703 JT,6752 JT,6758 JT,6762 JT,6770 JT,6841 JT,6857 JT,6902 JT,6952 JT,6954 JT,6971 JT,6976 JT,6988 JT,7003 JT,7004 JT,7011 JT,7012 JT,7013 JT,7186 JT,7201 JT,7202 JT,7203 JT,7205 JT,7211 JT,7261 JT,7267 JT,7269 JT,7270 JT,7731 JT,7733 JT,7735 JT,7751 JT,7752 JT,7762 JT,7911 JT,7912 JT,7951 JT,8001 JT,8002 JT,8015 JT,8031 JT,8035 JT,8053 JT,8058 JT,8233 JT,8252 JT,8253 JT,8267 JT,8303 JT,8304 JT,8306 JT,8308 JT,8309 JT,8316 JT,8331 JT,8354 JT,8355 JT,8411 JT,8601 JT,8604 JT,8628 JT,8630 JT,8725 JT,8750 JT,8766 JT,8795 JT,8801 JT,8802 JT,8804 JT,8830 JT,9001 JT,9005 JT,9007 JT,9008 JT,9009 JT,9020 JT,9021 JT,9022 JT,9062 JT,9064 JT,9101 JT,9104 JT,9107 JT,9202 JT,9301 JT,9412 JT,9432 JT,9433 JT,9501 JT,9502 JT,9503 JT,9531 JT,9532 JT,9602 JT,9613 JT,9735 JT,9766 JT,9983 JT,9984 JT
2018-04-06,547.695,3475.9903,1215.6552,2633.5037,5064.6248,1064.4788,891.6307,1416.2385,1810.8863,3716.133,1715.6138,2258.7603,2095.8911,8001.3408,4332.2087,1933.0964,3020.2066,5378.4802,2806.8512,1176.843,297.3381,4312.6703,1845.4308,3053.4454,2495.91,1702.8616,1150.9552,1974.3867,670.0,1278.0025,715.0746,4448.5407,1818.4937,922.0255,1601.5674,1296.2251,2381.9291,650.1437,1889.141,3378.8466,548.8595,4409.8753,1716.9453,3077.8538,3366.2478,10051.9559,2322.3821,2952.9015,894.9806,2770.3254,4412.1853,7934.4308,4473.3787,1518.5459,1861.5093,5370.4711,1800.1679,6611.0466,2844.7453,1208.3016,453.6573,5787.9443,4064.308,812.5027,7089.4732,587.3641,2265.2311,4223.1622,3902.2714,830.7202,2693.6185,4455.8863,3690.7109,1240.899,5644.8387,1714.6629,2202.5927,1031.1316,2009.3122,3232.9607,3036.3641,2536.8005,4214.3265,4918.7515,2976.6769,4089.3433,3598.4559,4735.3349,1509.5541,680.8382,1545.7392,5491.2981,1136.2169,3183.4391,3720.709,3713.3769,1707.137,3460.932,11512.8321,1258.1274,416.0795,1449.2703,2085.544,3586.5673,1572.3771,3370.8482,4490.3636,2711.0992,2803.5257,6262.6231,1288.8031,1422.1874,5120.4577,8882.9501,2422.1406,2022.6399,2049.8011,5345.2284,1493.4278,24055.7579,5610.6975,1793.8394,7455.1904,1672.0,502.8015,3697.0169,3176.9433,3210.7522,533.4032,1039.4779,1506.655,6225.9492,1264.7656,752.928,1318.5664,3343.9275,5594.2317,3258.9216,1724.1441,995.5213,8928.4216,3331.455,1001.4253,728.092,1609.5261,2119.4835,4667.4344,1879.6992,685.7781,3342.9176,1606.358,17944.8178,1588.1701,2536.9805,1939.3052,2159.4364,1624.9594,1902.3252,1596.1742,3631.3725,618.1986,495.6553,3897.6945,3885.0303,782.552,2526.743,952.3237,1694.5045,603.8671,559.8397,858.0295,3982.8886,3070.3286,1790.7491,4301.321,1507.7906,2548.2052,1726.3171,1471.577,3827.3622,3211.8164,1685.8451,2181.0735,4604.94,3395.7355,9538.8908,7198.9843,20444.9756,6955.6768,2673.7308,1971.3942,2810.8473,2382.0,4096.1417,2179.8203,440.0781,2335.6195,2512.5578,412.0,1419.1509,1331.7924,2666.5655,2024.0553,3495.4196,1079.7973,7688.7798,5312.3843,45196.4675,3749.1087
2018-04-09,553.4907,3514.9369,1210.6148,2762.7265,5046.107,1059.8425,888.8588,1411.0061,1809.0553,3765.5959,1733.724,2302.3097,2129.5253,8030.0194,4456.3954,1961.9056,3062.8113,5444.835,2882.0099,1193.2282,295.5629,4391.1717,1877.6046,3106.5908,2499.2224,1695.5098,1148.0463,1978.1493,670.0,1278.9063,716.0118,4443.8874,1824.0294,929.8777,1596.1168,1296.2251,2406.8081,661.5,1911.1411,3338.4619,550.6799,4500.7512,1748.0295,3091.9508,3384.3459,10080.5397,2326.183,2957.4305,892.4613,2788.3438,4421.5134,8086.1535,4495.7455,1515.2447,1881.7326,5412.6978,1841.8088,6695.5116,2883.9832,1207.3303,447.9984,5870.7607,4073.8755,817.0266,7162.045,575.5577,2247.1598,4196.2287,3911.3359,826.8383,2671.5758,4455.8863,3685.9913,1234.4694,5768.7964,1699.7122,2198.7621,1031.1316,2003.1805,3266.9407,3064.6093,2527.6092,4143.8528,4874.7468,2976.6769,4115.8728,3598.4559,4595.7867,1515.1312,666.3523,1555.5224,5424.9094,1128.9971,3155.0156,3678.6407,3656.7561,1706.1957,3493.5384,11629.6149,1223.1026,414.1839,1440.0039,2091.3185,3612.3498,1579.426,3361.4325,4364.8266,2711.0992,2826.7273,6328.5958,1307.1753,1434.7525,5135.214,8902.0944,2440.2947,2019.771,2062.0079,5321.1508,1523.2777,23860.0311,5636.2394,1799.7048,7444.106,1658.0,506.5398,3719.3385,3162.5026,3239.3346,546.1249,1041.8075,1525.227,6237.9791,1254.4064,742.4574,1326.9235,3350.2865,5605.6933,3241.6738,1719.5218,994.2862,8976.9984,3352.3528,1029.6875,729.9758,1616.9949,2123.2364,4832.2244,1869.6717,688.8268,3315.1372,1601.881,17981.4399,1581.5324,2511.5571,1946.8292,2187.8127,1624.0218,1925.2851,1619.8651,3661.4549,626.4079,504.376,3949.3256,3920.9704,794.663,2553.9122,960.7431,1714.9523,605.2261,561.8381,853.696,4028.7111,3120.5736,1807.3003,4356.7066,1532.8521,2573.4869,1745.5251,1466.0962,3915.2802,3236.2223,1703.3351,2191.9002,4712.945,3435.2783,9574.4872,7240.7616,20675.909,7087.0931,2700.1938,1989.5066,2791.8935,2388.0,4134.4234,2209.3417,440.0781,2367.4958,2512.5578,419.0,1440.9269,1345.0191,2699.7023,2063.2244,3509.9034,1107.8314,7736.6074,5341.1518,45538.347,3730.4515
2018-04-10,551.5588,3500.3319,1222.5284,2802.3422,5157.2139,1078.3875,895.3266,1423.2151,1843.8448,3772.9238,1743.4417,2337.1492,2106.4618,8020.4598,4413.4077,1933.0964,2977.6018,5372.8728,2838.3993,1212.5049,300.0008,4356.8274,1867.5203,3034.1198,2466.0982,1663.3456,1133.5018,1980.9712,677.0,1305.1171,733.8183,4433.6502,1855.3987,932.0536,1627.912,1317.4823,2440.9014,663.3927,1908.2715,3405.7696,568.8842,4524.6659,1800.1413,3134.2419,3443.1647,10304.4458,2290.074,2989.1334,918.644,2855.9127,4430.8415,7788.4334,4473.3787,1495.9092,1893.2888,5357.0354,1848.2151,6537.0211,2888.8879,1214.7769,440.4531,5815.5498,4101.6215,833.3129,6970.8087,586.2013,2289.6273,4266.2557,3961.1907,834.6021,2781.7893,4502.496,3747.3459,1257.432,5826.0076,1722.1383,2242.814,1051.676,2063.5542,3339.7552,3069.3169,2582.757,4369.3686,4987.2033,3028.6506,4146.1923,3683.5705,4577.1803,1523.9617,681.804,1601.5032,5643.0438,1156.9738,3247.6214,3786.1487,3826.6183,1743.379,3596.0155,11765.8614,1254.4406,425.5574,1482.6295,2099.0178,3629.2255,1589.2945,3375.5561,4480.7069,2725.3431,2844.1284,6327.6396,1311.7683,1434.2871,5241.4598,8959.5273,2478.5139,2075.2381,2064.8249,5381.3448,1530.7402,24647.5986,5701.5131,1811.4356,7628.8462,1684.0,518.6892,3778.8628,3244.333,3348.9003,541.5814,1049.2623,1554.9423,6327.7408,1263.8239,749.1205,1337.602,3437.4957,5605.6933,3261.6449,1730.6154,989.3456,9122.7289,3415.9169,1040.9924,737.511,1626.3309,2122.2982,4914.6194,1903.4005,703.7116,3352.1778,1630.9817,18439.2159,1602.7729,2557.9436,1779.4207,2143.3565,1654.0268,1912.8485,1623.8136,3665.7524,628.5495,507.5795,3967.4418,3927.1065,790.9365,2576.5533,964.485,1718.5085,607.31,564.2,850.2292,4046.1236,3155.5656,1831.6674,4406.7324,1545.155,2567.7628,1741.6835,1446.0002,3918.2108,3197.1728,1697.5051,2175.1681,4639.3053,3400.6784,9539.8528,7185.6916,20582.553,7134.0275,2698.2692,2026.6847,2843.0687,2401.0,4153.0734,2212.1986,440.9855,2356.5668,2509.8366,421.0,1446.4868,1325.8632,2672.7195,2057.0895,3529.2151,1121.3651,7742.3468,5274.0278,45469.9711,3787.405
2018-04-11,553.4907,3466.2536,1258.2695,2737.2592,5046.107,1071.8967,887.0109,1423.2151,1816.3794,3683.1577,1719.5892,2333.2781,2078.5935,7771.9116,4365.6436,1924.4537,2887.6583,5256.0509,2774.8392,1182.626,306.2138,4199.8246,1847.3516,2985.8058,2455.3328,1508.9578,1105.3824,1979.0899,696.0,1300.598,704.7655,4374.0881,1857.2439,938.4868,1636.0879,1313.7854,2438.1371,654.8755,1896.7932,3473.0773,565.2433,4491.1853,1793.7416,3223.5232,3470.3119,10442.6007,2221.6568,2971.0175,919.0939,2882.9403,4374.873,7456.361,4522.5858,1490.25,1862.4723,5279.2998,1790.5585,6340.5688,2702.508,1184.3428,435.7373,5741.9352,4089.1837,836.932,6783.4951,611.1556,2310.4092,4261.7668,4029.1745,849.1591,2728.8868,4483.8521,3700.1501,1260.1875,5759.2612,1746.4332,2254.3058,1068.3071,2076.2893,3364.0266,3078.732,2619.5223,4468.0318,5055.6551,3080.6244,4278.8402,3740.3136,4577.1803,1516.5255,686.6326,1559.4357,5728.4008,1164.1937,3307.2192,3804.8457,3840.7735,1717.4918,3647.2541,11858.3144,1252.5972,427.453,1498.3824,2144.2511,3665.3209,1607.1518,3394.3877,4586.9306,2730.0911,2830.5942,6279.8333,1311.7683,1429.168,5186.3694,9112.6816,2501.4454,2088.6268,2093.9333,5371.1582,1554.9933,25150.8961,5722.325,1853.4711,7590.0507,1712.0,515.8855,3804.9047,3225.0788,3358.4277,537.038,1045.5349,1519.6554,6334.2185,1267.5909,745.313,1353.8519,3435.6788,5639.1231,3260.7372,1725.9931,973.2888,9093.5828,3395.8899,1023.093,740.3367,1616.9949,2114.7923,4725.5956,1917.5302,707.7467,3375.3282,1657.8439,18352.2384,1626.6685,2599.8697,1721.1098,2064.8487,1682.1565,1849.7087,1621.8393,3661.4549,631.048,512.2958,3978.3115,3936.7489,783.4837,2553.9122,969.1624,1723.8427,606.3134,576.4632,856.2961,4014.9643,3167.2297,1857.8735,4420.1321,1538.3201,2580.1651,1751.2875,1444.1733,3907.4652,3143.4799,1671.27,2135.7985,4521.4816,3296.8786,9459.0393,7078.3999,20273.0039,7124.6406,2673.2496,2062.9096,2923.6223,2429.0,4117.7365,2221.7216,434.6338,2326.0567,2519.8142,423.0,1440.4636,1311.2682,2638.1625,2051.8984,3476.1079,1080.764,7632.3431,5139.7798,44883.892,3918.0051
2018-04-12,555.4226,3466.2536,1260.1024,2672.1762,4990.5535,1065.406,885.1629,1415.3664,1803.5622,3668.502,1713.8469,2352.6334,2108.3838,7762.3521,4303.5502,1927.3346,2873.4567,5271.0041,2824.481,1175.8791,302.6635,4224.3562,1843.9902,3029.2884,2447.0517,1508.0388,1097.6253,1967.8023,683.0,1292.4636,709.4514,4374.0881,1862.7797,939.0545,1605.2012,1321.6413,2437.2157,653.9292,1883.4018,3320.5132,553.4105,4476.8365,1769.0571,3138.9409,3397.9195,10433.0728,2239.7113,2993.6624,917.2944,2873.9311,4533.4504,7521.2488,4468.9053,1484.5908,1836.4709,5275.461,1787.3554,6490.5179,2785.8885,1198.9123,433.851,5797.1461,4095.881,821.5506,6754.0742,601.5853,2249.8705,4153.1353,3884.1424,823.9269,2645.1246,4316.0572,3534.9648,1209.6698,5644.8387,1719.335,2240.4199,1053.6326,2082.8926,3378.5895,3036.3641,2555.1831,4453.937,4874.7468,3028.6506,4185.9867,3688.2991,4423.6773,1516.9903,669.2495,1540.8477,5510.2663,1153.3639,3200.86,3702.012,3727.532,1676.5432,3582.0414,11955.6334,1231.398,420.8185,1455.7568,2116.3412,3637.1946,1579.896,3366.1404,4577.2739,2706.3512,2818.0267,6195.6943,1301.6636,1417.0683,5115.5389,8997.8158,2461.3152,2072.3692,2093.9333,5318.3726,1551.262,24647.5986,5654.2133,1852.4936,7595.5929,1686.0,507.4743,3760.2615,3176.9433,3358.4277,538.8554,1045.5349,1503.8692,6360.1291,1337.2801,719.6126,1342.7091,3392.9827,5611.4241,3209.9016,1718.5973,967.1131,9015.8599,3367.1554,1024.0351,740.3367,1611.3933,2092.2745,4759.523,1922.0881,702.7253,3329.0274,1653.3668,18187.4391,1614.7207,2578.9066,1711.7049,2064.8487,1649.3385,1924.8068,1633.6848,3652.86,622.9279,511.9399,4006.3915,3917.464,787.2101,2576.5533,967.2915,1720.2865,607.2194,572.648,855.4294,4018.6301,3166.3324,1840.4027,4407.6257,1523.7388,2591.1364,1754.1687,1422.2504,3867.4137,3133.7175,1662.525,2135.7985,4511.663,3306.7643,9508.1047,7091.6927,19879.9258,7058.9324,2676.6177,2024.7782,2857.2841,2405.0,4087.3074,2211.2463,437.356,2314.2169,2522.9889,422.0,1432.5872,1308.9877,2656.1511,2050.4827,3495.4196,1093.331,7681.1273,5130.1906,45811.8506,3921.9329
2018-04-13,552.5248,3451.6486,1277.973,2699.5299,4962.7768,1077.4602,898.0985,1431.0637,1805.3933,3667.586,1713.8469,2353.6012,2102.6179,7733.6734,4298.7737,1937.8979,2859.2551,5178.4811,2824.481,1180.6983,304.4387,4204.7309,1841.1089,3009.9628,2448.7079,1502.5249,1099.5646,1976.268,704.0,1317.7706,712.263,4359.1976,1859.0892,951.2586,1605.2012,1340.1258,2541.3387,662.4463,1901.5758,3338.4619,566.1535,4457.7047,1802.884,3237.6202,3425.0666,10604.5753,2255.8654,3043.4813,935.2894,2918.977,4542.7785,7422.963,4393.7525,1472.8009,1843.212,5216.9194,1790.5585,6487.6708,2785.8885,1202.15,432.9079,5741.9352,4095.881,834.2176,6573.6256,608.6512,2289.6273,4181.8642,3956.6584,842.3658,2706.8441,4409.2766,3610.4781,1214.2623,5635.3035,1752.0398,2291.6541,1071.242,2126.2862,3417.4239,3097.5621,2619.5223,4594.8844,4967.6456,3023.9258,4222.9386,3702.4849,4670.2124,1547.1999,689.5298,1559.4357,5652.5279,1177.7308,3292.5489,3790.8229,3803.0264,1695.3701,3721.7829,12213.5286,1268.2662,432.1919,1502.089,2180.8227,3685.9468,1608.0916,3441.4666,4504.8487,2749.0831,2830.5942,6334.3325,1318.1985,1452.9022,5159.808,9294.5523,2552.0858,2136.4433,2137.1266,5426.7219,1562.4557,24861.966,5744.0828,1869.1122,7680.5734,1729.0,516.8201,3789.0936,3292.4685,3425.1199,553.3945,1048.3304,1501.0834,6394.3681,1288.3093,732.9388,1354.3162,3427.503,5646.7642,3246.2127,1754.6518,968.3483,9258.744,3365.4139,1042.8766,753.5234,1635.6669,2105.4099,4730.4424,1929.8366,706.1327,3398.4786,1654.2622,18553.6598,1632.4211,2606.1141,1709.8239,2052.5523,1683.0941,1917.6318,1662.3113,3687.2398,638.365,527.1566,4077.9504,3997.2334,805.8423,2635.4201,979.4528,1735.4002,612.0213,581.1868,858.8962,4014.0479,3164.538,1859.7125,4432.6385,1554.2683,2598.2916,1791.6242,1436.8657,3901.604,3148.361,1663.4967,2156.4676,4521.4816,3291.9358,9630.2871,7108.7834,19909.4067,7143.4143,2682.3914,2087.695,2966.2684,2470.0,4093.1969,2256.9568,435.5412,2310.1185,2516.6395,425.0,1430.2706,1296.6732,2649.9971,2064.1683,3485.7637,1095.2644,7669.6487,5120.6015,45782.5466,3941.5721
2018-04-16,553.4907,3534.4103,1277.973,2743.8618,5009.0713,1069.115,899.0225,1417.1106,1809.0553,3717.049,1714.2886,2364.2466,2143.9399,7896.1857,4437.2898,1948.4613,2901.8599,5148.5747,2869.9474,1199.0112,304.4387,4248.8879,1854.5547,3063.1082,2464.0279,1521.8234,1120.8965,2001.6651,709.0,1319.5783,727.258,4421.5516,1860.0118,955.9888,1617.0108,1338.7394,2514.6168,669.0708,1918.7933,3338.4619,565.2433,4524.6659,1798.3128,3190.6301,3461.2628,10433.0728,2297.6759,3034.4233,934.3896,2923.4816,4594.083,7493.5761,4487.6935,1505.8127,1899.0669,5296.5744,1828.9963,6563.5944,2820.2216,1233.8793,427.249,5797.1461,4155.2,836.932,6675.6183,603.8213,2277.881,4205.2066,3970.2552,848.1886,2781.7893,4418.5985,3638.7955,1223.4474,5654.3739,1760.4496,2288.3023,1076.1336,2103.6461,3383.4438,3139.93,2610.3309,4543.2037,4869.8573,3019.2009,4180.3018,3707.2134,4646.9544,1542.0875,690.4955,1567.2622,5605.1074,1182.2432,3293.4658,3786.1487,3784.1528,1708.549,3703.1507,12198.9307,1261.8142,433.1397,1503.9423,2170.2362,3665.7897,1592.1141,3441.4666,4524.1621,2749.0831,2852.829,6313.2977,1321.8729,1450.1099,5202.1095,9246.6916,2529.1543,2150.7883,2123.0418,5388.7533,1583.9103,24526.4343,5765.8407,1856.4038,7799.7308,1714.0,522.4275,3828.1564,3278.0278,3425.1199,558.8466,1052.0578,1511.298,6418.428,1282.6588,728.1794,1355.7091,3435.6788,5617.1549,3247.1205,1748.1805,985.6402,9287.8901,3381.0873,1039.1083,754.4653,1648.7373,2117.607,4740.1359,1926.1903,704.0703,3421.629,1656.5008,18571.9709,1638.1738,2601.6538,1722.9908,2062.0111,1690.5954,1946.3317,1667.2469,3717.3222,635.7773,528.2244,4061.6459,3957.787,814.2268,2662.5894,991.6141,1731.844,608.1254,577.1899,865.8298,4026.8782,3168.1269,1855.5747,4401.3724,1553.8126,2585.8893,1782.9806,1429.558,3886.951,3192.2917,1680.0151,2194.8529,4624.5773,3326.5357,9594.6906,7129.672,20027.3301,7190.3487,2703.5619,2084.8351,2952.053,2464.0,4116.7549,2281.7166,440.0781,2335.1642,2544.3049,430.0,1444.6335,1313.5486,2674.1396,2092.4833,3509.9034,1100.0979,7754.782,5178.1364,44727.6042,3926.3518
2018-04-17,554.4567,3534.4103,1287.5956,2766.4994,4990.5535,1067.2605,893.4787,1415.3664,1809.0553,3662.0901,1708.9881,2378.763,2155.4717,8154.2935,4508.936,1972.469,2892.3922,5126.1449,2890.3608,1199.0112,302.6635,4273.4196,1870.8817,3043.7826,2464.0279,1542.0409,1126.7143,1991.3181,701.0,1313.2515,729.1324,4427.1356,1848.0177,947.0013,1617.9192,1335.9668,2511.8525,664.339,1926.4455,3405.7696,565.2433,4510.3171,1790.0846,3124.8439,3411.493,10394.9611,2234.9602,3007.2494,931.2405,2923.4816,4575.4268,7568.9603,4578.0557,1509.1139,1931.8094,5312.8892,1812.9805,6617.6899,2839.8406,1215.1007,422.5332,5760.3389,4139.8918,835.1224,6730.5374,610.44,2267.9418,4174.682,3956.6584,843.3363,2772.9722,4455.8863,3634.076,1245.4915,5663.9091,1754.843,2250.4752,1069.2854,2079.591,3431.9868,3158.7602,2582.757,4524.4107,4869.8573,3023.9258,4110.1879,3697.7563,4651.606,1548.1295,686.6326,1556.5007,5586.1392,1169.6085,3268.7098,3772.1259,3751.124,1693.4874,3707.8087,12125.9415,1264.5793,431.2441,1483.5561,2143.2887,3628.288,1579.896,3370.8482,4533.8187,2734.8391,2850.8956,6315.21,1309.0125,1445.4562,5225.7197,9179.6866,2511.0002,2169.9149,2129.6147,5372.0842,1596.9697,24656.9189,5758.2728,1846.6281,7788.6464,1712.0,521.493,3814.2054,3239.5194,3444.1748,558.8466,1051.5919,1505.7264,6377.7113,1272.2996,726.2757,1354.7805,3412.9681,5579.9046,3267.0916,1755.5762,986.8753,9239.3133,3375.8628,1029.6875,752.5815,1645.0029,2118.5452,4715.9021,1925.7345,700.2146,3398.4786,1648.8898,18571.9709,1638.6163,2585.597,1736.1578,2062.957,1679.3435,1951.115,1618.878,3695.8348,629.2634,519.7707,4051.682,3907.8216,802.1158,2630.8919,979.4528,1720.2865,603.8671,571.8304,864.0964,3991.1367,3119.6764,1840.8625,4378.1462,1527.8398,2571.1019,1732.5597,1406.7216,3853.7376,3187.4105,1686.8167,2198.7898,4600.0307,3326.5357,9588.9182,7131.571,20204.2153,7105.8668,2695.8635,2072.4424,2942.5761,2459.0,4119.6997,2270.289,441.8928,2324.6905,2529.3384,433.0,1447.8767,1307.6194,2659.9381,2096.2587,3620.9457,1103.9646,7752.8689,5187.7255,45362.5233,3913.0953
2018-04-18,556.3886,3587.9619,1278.4312,2790.0802,5184.9907,1098.7869,913.806,1461.5861,1880.4654,3693.2335,1727.9817,2417.4736,2199.6766,8202.0912,4528.0417,2008.0003,2901.8599,5128.0141,2963.6637,1227.9262,305.3263,4337.202,1896.3326,3077.6024,2454.9187,1573.286,1151.9248,2007.3089,707.0,1343.0776,751.6249,4463.4312,1874.7738,953.1507,1647.8975,1380.7916,2578.1964,679.4807,1938.8804,3491.0261,573.4353,4620.3248,1822.083,3204.7271,3560.8024,10571.2276,2246.363,3034.4233,930.7906,2973.0322,4654.7156,7542.2418,4561.0569,1490.25,1940.4766,5326.325,1870.6371,6683.174,2918.3163,1219.3097,426.3058,5889.1643,4155.2,834.2176,6756.0356,626.7184,2299.5665,4195.331,4060.9003,849.1591,2795.015,4493.1741,3709.5892,1297.8462,5759.2612,1790.351,2254.3058,1091.7864,2081.4776,3441.6954,3252.911,2647.0962,4524.4107,4967.6456,3066.4497,4231.4659,3740.3136,4772.5478,1549.5238,704.0157,1587.8068,5804.2737,1186.7555,3327.3907,3828.217,3845.4919,1713.7265,3861.5244,12344.9092,1279.3266,436.9309,1502.089,2146.1759,3663.9146,1614.2007,3384.9719,4620.729,2772.823,2844.1284,6330.508,1316.3613,1466.398,5307.3716,9409.4181,2528.1988,2222.5131,2210.3673,5360.9715,1622.1555,25365.2636,5778.1387,1870.0898,7847.7633,1726.0,528.035,3829.0864,3297.282,3482.2846,571.5683,1056.2512,1521.0483,6419.3533,1286.4258,730.0832,1361.7448,3376.6309,5611.4241,3272.5383,1750.9539,994.2862,9181.0211,3375.8628,1036.2821,761.0586,1676.7453,2162.6425,4754.6762,1936.2178,707.8363,3440.1493,1667.6933,18480.4157,1644.3689,2584.705,1753.0868,2114.9802,1721.5381,1982.6849,1606.0454,3738.8096,629.5311,520.1266,4072.5156,3906.945,802.1158,2621.8354,976.6463,1729.1769,605.8604,574.7373,874.4967,4029.6275,3159.1546,1845.9198,4363.8531,1545.155,2602.5848,1787.3024,1431.3849,3940.6787,3221.5787,1715.9668,2227.3328,4668.7612,3371.0213,9639.9078,7123.0256,20425.3217,7227.8962,2732.9118,2125.8264,3018.3913,2506.0,4130.4971,2318.8564,450.0592,2351.5577,2562.8996,450.0,1480.7725,1305.339,2703.9628,2132.5963,3640.2574,1127.1653,7836.089,5283.6169,46319.7858,4026.5113
2018-04-19,562.1843,3617.1719,1292.1777,2798.5693,5249.8031,1102.4959,927.6655,1474.6671,1889.6205,3687.7376,1729.3069,2450.3775,2205.4425,8192.5317,4594.9115,1994.556,2939.7308,5138.2944,2907.9906,1228.8901,311.5393,4376.4527,1892.491,3009.9628,2453.2625,1565.9342,1149.0159,2015.7745,717.0,1361.154,756.3109,4443.8874,1910.7561,970.1797,1678.7842,1398.3519,2534.8886,687.9978,1957.0544,3495.5132,589.8191,4682.5031,1871.4521,3270.5133,3637.7194,10685.5626,2257.7659,3070.6553,956.4335,3036.0965,4692.0279,7451.5899,4558.3728,1501.5683,1941.4396,5292.7356,1870.6371,6731.5753,2986.9826,1205.7114,425.3626,5971.9807,4171.4649,854.1231,6562.8379,632.6216,2283.3023,4111.8373,4051.8358,858.8637,2781.7893,4549.1057,3766.2242,1266.6171,5740.1908,1808.105,2318.4682,1123.0921,2144.2097,3631.0129,3332.9392,2665.4788,4735.8318,5143.6646,3160.9474,4563.0855,3872.714,4846.9734,1539.299,720.4331,1611.2864,5937.0512,1205.7075,3420.9134,3888.9823,3954.015,1720.7866,3945.3694,12481.1557,1314.3514,445.461,1531.7416,2114.4164,3700.0099,1650.3851,3417.9271,4683.4975,2782.319,2847.0286,6341.0254,1344.8381,1458.952,5283.7614,9399.8459,2564.507,2236.8581,2207.5504,5437.8346,1635.2149,25053.0327,5924.7679,1892.5739,7992.7843,1749.0,536.4462,3881.1702,3383.926,3487.0484,563.3901,1058.1149,1530.3344,6406.398,1293.018,732.9388,1370.1019,3353.0118,5544.5646,3199.0083,1748.1805,990.5807,8947.8523,3369.7676,1031.5717,772.3615,1691.6829,2178.5926,4701.3618,1960.3749,711.7817,3509.6005,1692.7647,18329.3496,1665.1669,2620.8328,1758.7297,2122.5472,1765.608,1966.4216,1625.7878,3713.0247,637.4727,521.9953,4046.2471,3936.7489,773.2359,2590.138,975.7108,1733.6221,602.5987,578.0983,874.4967,4005.7998,3209.3996,1864.3101,4387.0794,1551.0786,2581.5962,1803.6292,1426.8176,3922.1182,3231.3411,1714.9951,2236.1909,4708.0357,3375.9642,9697.6318,7179.9947,20508.8508,7171.575,2743.9782,2161.098,3032.6066,2541.0,4107.9207,2356.9485,447.3371,2355.6561,2567.4349,457.0,1538.2242,1352.7727,2693.0749,2153.3607,3572.6664,1134.8988,7815.0449,5015.1209,46007.2103,4034.3669
